slNo,signal_id,platform_code,datetime,pumpStatus,inletTemp,ctdTemp,longitude,latitude
981,33f6f4ab-b05a-4818-bf27-a9b6e497fb22,FA,2020-03-05T16:22:42,1.0,4.648,5.21,10.7322,58.8425
982,7d2650f1-de4b-47ea-905a-f70dcceac198,FA,2020-03-05T16:23:42,1.0,4.748,5.2,10.7338,58.8367
983,9a9490d2-2259-4b54-a5e3-3a5f487cfa16,FA,2020-03-05T16:24:42,1.0,4.824,5.206,10.7354,58.8309
984,a4dbecb9-9cf0-4ff4-9289-f88f34f6861f,FA,2020-03-05T16:25:43,1.0,4.628,5.246,10.7369,58.8251
985,da1976b5-aa67-4d64-9990-81900dec7e21,FA,2020-03-05T16:26:43,1.0,4.676,5.291,10.7381,58.8193
986,bbe2166b-613b-4ee4-ba7b-cc863b5dd6f8,FA,2020-03-05T16:27:43,1.0,4.6370000000000005,5.252,10.7394,58.8134
987,074edad0-b9a7-4cca-a968-a508c3e0d897,FA,2020-03-05T16:28:43,1.0,4.713,5.241,10.7408,58.8076
988,7c0b3d8d-2092-47b3-8783-f29e2f4e5323,FA,2020-03-05T16:29:43,1.0,4.61,5.239,10.742,58.8018
989,302fde71-d58a-4d7b-870f-f2590876b844,FA,2020-03-05T16:30:43,1.0,4.603,5.2620000000000005,10.7433,58.7959
990,4c6c466a-f2c2-4ba7-9075-d9325639b27c,FA,2020-03-05T16:31:43,1.0,4.55,5.243,10.7446,58.7902
991,21eb7670-d24c-43a1-a876-1a6b0922705c,FA,2020-03-05T16:32:43,1.0,4.55,5.199,10.7458,58.7844
992,8dc8093c-4450-4eac-b03b-379f2343bd3c,FA,2020-03-05T16:33:43,1.0,4.814,5.164,10.747,58.7786
993,862ad239-b54c-4976-ac32-ea3bc618b269,FA,2020-03-05T16:34:44,1.0,4.737,5.146,10.7482,58.7728
994,40190d5c-b9e0-4598-bcd2-5a1121146d99,FA,2020-03-05T16:35:44,1.0,4.755,5.222,10.7494,58.767
995,a802d931-3047-43ba-82a0-447b3004378b,FA,2020-03-05T16:36:44,1.0,4.719,5.254,10.7507,58.7613
996,c086d312-433b-4e1b-9b89-44841cd7952e,FA,2020-03-05T16:37:44,1.0,4.769,5.275,10.7518,58.7555
997,5202c2d7-1740-48ef-ad29-e58977d242e9,FA,2020-03-05T16:38:44,1.0,4.936,5.285,10.753,58.7496
998,cd814324-6cbf-46d2-8815-059a60a6912f,FA,2020-03-05T16:39:44,1.0,4.961,5.305,10.7543,58.7439
999,6f67ceae-b69b-41be-bcc7-e9ebf89c22b8,FA,2020-03-05T16:40:44,1.0,4.924,5.382,10.7556,58.7382
1000,de4f5608-80ba-4963-be0f-a6ef4d251ef2,FA,2020-03-05T16:41:44,1.0,4.9719999999999995,5.447,10.7571,58.7325
1001,4cdd3938-076f-4241-b080-877d42c9ecaa,FA,2020-03-05T16:42:44,1.0,4.873,5.461,10.7588,58.7268
1002,db420f6a-ae1c-4a99-814f-8bf77e8a4c94,FA,2020-03-05T16:43:45,1.0,4.742,5.467,10.7604,58.7212
1003,3c7cef12-3eea-4346-ae57-d540374fa233,FA,2020-03-05T16:44:45,1.0,4.908,5.462,10.762,58.7155
1004,0c293835-449c-410c-85f3-67d942b0bc90,FA,2020-03-05T16:45:45,1.0,4.916,5.426,10.7637,58.7099
1005,1f5cf64c-0971-423e-8e88-6c4ec763f953,FA,2020-03-05T16:46:45,1.0,4.816,5.429,10.7653,58.7042
1006,6f3761a8-6ceb-430e-864b-1dfa406f486a,FA,2020-03-05T16:47:45,1.0,4.827,5.446,10.7668,58.6986
1007,cc4936d2-f184-43d9-b329-f11057787a0e,FA,2020-03-05T16:48:45,1.0,5.109,5.419,10.7685,58.6929
1008,188aba8c-227f-4d6f-b74d-d22037b5907a,FA,2020-03-05T16:49:45,1.0,4.834,5.419,10.7701,58.6873
1009,0c713110-e9c5-465d-8401-8eed63884591,FA,2020-03-05T16:50:45,1.0,4.851,5.49,10.7716,58.6817
1010,de5fc115-f228-4242-bff6-6c7d49c8051f,FA,2020-03-05T16:51:45,1.0,4.772,5.4879999999999995,10.7732,58.676
1011,1fbf2b73-6318-4f2b-8b50-ef0e90427025,FA,2020-03-05T16:52:46,1.0,4.813,5.421,10.7748,58.6705
1012,940e9230-838c-4632-8ca4-3570a6f931c4,FA,2020-03-05T16:53:46,1.0,4.787,5.3870000000000005,10.7764,58.6649
1013,c54f3131-edba-4a6c-88d6-f419829a30b9,FA,2020-03-05T16:54:46,1.0,4.805,5.365,10.7779,58.6593
1014,3ce61abc-7516-47d2-a3ea-7eafab81924a,FA,2020-03-05T16:55:46,1.0,4.813,5.36,10.7795,58.6537
1015,fe1a6c20-aeae-4feb-9494-af5b80b6b277,FA,2020-03-05T16:56:46,1.0,4.934,5.369,10.781,58.6481
1016,2c25a9f3-7ef5-46d2-86fd-27422ce1876d,FA,2020-03-05T16:57:46,1.0,4.845,5.378,10.7825,58.6425
1017,c83265b4-a4ac-43a4-bbc2-edda69785d1e,FA,2020-03-05T16:58:46,1.0,4.69,5.427,10.784,58.637
1018,7a9a9d91-c427-4178-ab19-3106b3dcd37e,FA,2020-03-05T16:59:46,1.0,4.679,5.45,10.7854,58.6314
1019,b977b28d-0c85-455d-8a12-b789e380ad8e,FA,2020-03-05T17:00:46,1.0,4.728,5.326,10.7868,58.6259
1020,40e07404-cad6-41f4-8c44-7cdadea35a9e,FA,2020-03-05T17:01:47,1.0,4.795,5.281,10.7883,58.620400000000004
1021,4ca115f9-233b-4fc2-8d77-f0b5d4f4666f,FA,2020-03-05T17:02:47,1.0,4.781,5.277,10.7899,58.6149
1022,a5b2a278-50b7-4287-b5fc-fe40018e7adc,FA,2020-03-05T17:03:47,1.0,4.672,5.324,10.7913,58.6093
1023,d65f3479-1600-4606-817a-f81d5b69a98a,FA,2020-03-05T17:04:47,1.0,4.696,5.305,10.7927,58.6039
1024,624ec665-eabe-40b1-a06e-dcdda3153c49,FA,2020-03-05T17:05:47,1.0,4.735,5.279,10.7943,58.5983
1025,8a718971-d711-4fdc-ba0d-68322701ffa1,FA,2020-03-05T17:06:47,1.0,4.848,5.268,10.7959,58.5928
1026,0dd2508a-1d2a-442c-9e71-d91c2ba365db,FA,2020-03-05T17:07:47,1.0,4.944,5.295,10.7974,58.5873
1027,712d3ba1-4403-4b62-8e22-6f3ea0b0f929,FA,2020-03-05T17:08:47,1.0,5.005,5.365,10.799,58.5818
1028,259a43e6-a1d1-4eb2-a1a7-502367650cef,FA,2020-03-05T17:09:47,1.0,5.048,5.431,10.8006,58.5763
1029,7d6999ee-e77c-4da9-9c00-34d0d384969d,FA,2020-03-05T17:10:48,1.0,5.125,5.484,10.8023,58.5708
1030,3d33d480-0fe4-4fc9-8226-21295ffa695c,FA,2020-03-05T17:11:48,1.0,5.294,5.536,10.8044,58.5653
1031,c53c6ca7-aabd-4246-bcbe-747cfd865165,FA,2020-03-05T17:12:48,1.0,5.467,5.607,10.8066,58.5598
1032,b539a7d4-c2f4-4b25-ac8f-a4432b769281,FA,2020-03-05T17:13:48,1.0,5.529,5.704,10.8085,58.5543
1033,2e8b458a-9eb5-49b7-b47d-d8682e4311ed,FA,2020-03-05T17:14:48,1.0,5.573,5.817,10.8108,58.5487
1034,45a3c3fb-cd08-43c1-bb49-f388fcff72d0,FA,2020-03-05T17:15:48,1.0,5.618,5.918,10.8129,58.5432
1035,785cf37f-fbbd-485f-908f-fea840e056cf,FA,2020-03-05T17:16:48,1.0,5.591,5.987,10.815,58.5377
1036,e31ea5f1-90fd-42e0-982d-e80a58a62dee,FA,2020-03-05T17:17:48,1.0,5.665,6.053,10.817,58.5322
1037,e654d32e-52d9-4050-bca7-0d5094ff2f82,FA,2020-03-05T17:18:49,1.0,5.557,6.095,10.8192,58.5267
1038,1a966fec-3325-48d2-8fa8-4ca5806e9e6f,FA,2020-03-05T17:19:49,1.0,5.358,6.133,10.8212,58.5211
1039,ac1b3566-efc5-43e8-8525-1a8550506e58,FA,2020-03-05T17:20:49,1.0,5.355,6.101,10.8233,58.5156
1040,ec15310c-8992-4302-b1e8-8d1aff8dc341,FA,2020-03-05T17:21:49,1.0,5.399,6.038,10.8257,58.5102
1041,a7220ce9-24a3-49bb-9e6d-2d478535dd6f,FA,2020-03-05T17:22:49,1.0,5.398,5.991,10.8282,58.5047
1042,bc8b5d31-21d1-4793-b066-0bcfd1d560c6,FA,2020-03-05T17:23:49,1.0,5.418,5.961,10.8309,58.4992
1043,d759033f-9c87-4125-8aa7-3229898952a3,FA,2020-03-05T17:24:49,1.0,5.383,5.956,10.8334,58.4938
1044,d5ec298b-039c-4fdf-9ff2-1eeb34ef4631,FA,2020-03-05T17:25:49,1.0,5.383,5.947,10.836,58.4884
1045,ec0a2adc-851a-4c84-b878-2d630a229bca,FA,2020-03-05T17:26:49,1.0,5.412,5.94,10.8384,58.4831
1046,d8487383-9a5b-478f-ad53-00a289c140a2,FA,2020-03-05T17:27:49,1.0,5.446,5.929,10.8409,58.4777
1047,3417bcc9-bc2d-4050-8076-fa319cc8a718,FA,2020-03-05T17:28:50,1.0,5.511,5.939,10.8433,58.4723
1048,3dcf5420-e460-4bae-bdbc-1f48d6b01759,FA,2020-03-05T17:29:50,1.0,5.634,5.958,10.8458,58.4669
1049,5a1496b3-5bb3-4281-8795-404879488702,FA,2020-03-05T17:30:50,1.0,5.71,5.995,10.8482,58.4615
1050,73ecbc5f-d78e-4ff9-a188-34b9cf1c7be9,FA,2020-03-05T17:31:50,1.0,5.945,6.068,10.8507,58.4561
1051,92d5d01d-5421-48ed-aafa-61c920b181de,FA,2020-03-05T17:32:50,1.0,5.994,6.17,10.8532,58.4506
1052,d9be4fbf-c457-4bc2-ae33-0c8feced737c,FA,2020-03-05T17:33:50,1.0,6.011,6.274,10.8556,58.445
1053,b61cb2a9-b786-4171-ad00-586a6790f110,FA,2020-03-05T17:34:50,1.0,6.071,6.368,10.8584,58.4396
1054,3dace73f-6c7a-40bf-92ef-2e9a130f8669,FA,2020-03-05T17:35:50,1.0,6.185,6.425,10.8614,58.4341
1055,2f9b3954-48f3-4414-abd8-fedc765bc916,FA,2020-03-05T17:36:50,1.0,6.346,6.493,10.8643,58.4286
1056,060a0060-f279-4a73-8b19-2e3dc7949259,FA,2020-03-05T17:37:51,1.0,6.39,6.586,10.8673,58.4231
1057,abd9b4a9-40e6-4a94-b797-0260e627de6c,FA,2020-03-05T17:38:51,1.0,6.422,6.691,10.8702,58.4175
1058,ba0c5b26-4da0-4aff-a3f6-5772312bfca2,FA,2020-03-05T17:39:51,1.0,6.391,6.7620000000000005,10.8733,58.412
1059,dbf76109-8764-41d7-9afc-9b171d041951,FA,2020-03-05T17:40:51,1.0,6.378,6.814,10.8762,58.4064
1060,73f613d6-196e-4b37-bc54-24e9b70f7b24,FA,2020-03-05T17:41:51,1.0,6.349,6.839,10.8793,58.4008
1061,fda0d2d2-3ba9-46ce-a8bc-36b2eaba0f8e,FA,2020-03-05T17:42:51,1.0,6.309,6.844,10.8821,58.3952
1062,1556fc92-36b4-4bfe-b3ad-e526db1ad079,FA,2020-03-05T17:43:51,1.0,6.347,6.844,10.8851,58.3897
1063,e55569fc-974e-4dad-a7a4-8b3776159c93,FA,2020-03-05T17:44:51,1.0,6.303,6.827,10.8882,58.3842
1064,39d1af20-f463-424e-b822-1c5507376128,FA,2020-03-05T17:45:51,1.0,5.999,6.832,10.8912,58.3787
1065,32d0ddf1-5b7f-4a06-bdb7-f7b7b41fb3eb,FA,2020-03-05T17:46:51,1.0,5.978,6.838,10.8941,58.3732
1066,ac22b596-11bf-4464-945a-47c2996ddfcc,FA,2020-03-05T17:47:52,1.0,5.932,6.765,10.897,58.3677
1067,2c4e82d8-0097-4044-9e8a-bf7f50a42d16,FA,2020-03-05T17:48:52,1.0,5.913,6.588,10.9,58.3623
1068,c0644fef-5b14-4ae4-99f7-a353e9ed5b26,FA,2020-03-05T17:49:52,1.0,5.83,6.571,10.9029,58.3568
1069,957c4bb2-6140-44ff-96f6-ffa6efd0befb,FA,2020-03-05T17:50:52,1.0,5.814,6.52,10.9059,58.3514
1070,d62c70ec-b59c-4fed-9998-a25f38d31408,FA,2020-03-05T17:51:52,1.0,5.805,6.474,10.9086,58.346
1071,2ec77cde-ad65-4f9c-986f-fd21f688a386,FA,2020-03-05T17:52:52,1.0,5.805,6.394,10.9114,58.3406
1072,3b8c64fc-7e44-4582-8efb-7a49e66f6f9e,FA,2020-03-05T17:53:52,1.0,5.806,6.357,10.9143,58.3352
1073,4070f9a5-c8b3-461b-bc58-5482f7f55570,FA,2020-03-05T17:54:52,1.0,5.8100000000000005,6.337,10.9171,58.3299
1074,0798efd7-31ac-44d0-b319-26db057e44b9,FA,2020-03-05T17:55:53,1.0,5.888,6.354,10.92,58.3245
1075,71c760c6-accd-4933-ac7e-8367025d50e7,FA,2020-03-05T17:56:53,1.0,5.8260000000000005,6.36,10.9228,58.3191
1076,f26a794c-9a29-4f85-bdcf-f1894a4876b8,FA,2020-03-05T17:57:53,1.0,6.065,6.379,10.9255,58.3137
1077,666f8842-779c-43ed-8aa4-c245cfc4ef16,FA,2020-03-05T17:58:53,1.0,5.885,6.388,10.9283,58.3082
1078,3e98ced7-8c79-4280-8233-7292e2baab3e,FA,2020-03-05T17:59:53,1.0,5.7620000000000005,6.451,10.9312,58.3028
1079,0bee26c0-7a64-4062-b6a7-a2274335d61f,FA,2020-03-05T18:00:53,1.0,5.745,6.448,10.9341,58.2974
1080,6dce433c-6d9f-4ca9-ad9d-227130fdcc59,FA,2020-03-05T18:01:53,1.0,5.828,6.438,10.937100000000001,58.2921
1081,757ee5b0-4b46-4c59-bd2c-9b38e04c974d,FA,2020-03-05T18:02:53,1.0,5.845,6.388,10.94,58.2867
1082,f278ae95-018b-4a35-859c-81eb377a2903,FA,2020-03-05T18:03:53,1.0,5.816,6.329,10.9427,58.2813
1083,c09c2b37-aff6-41f9-9fd3-c47b9d97fa4d,FA,2020-03-05T18:04:54,1.0,5.814,6.344,10.9454,58.2759
1084,152ac334-a7e8-485f-a3a0-f7fd4cf8666f,FA,2020-03-05T18:05:54,1.0,5.811,6.347,10.9482,58.2706
1085,9427f385-a939-4938-adc7-fa806ff6ce68,FA,2020-03-05T18:06:54,1.0,5.784,6.347,10.9507,58.2651
1086,d84916c9-a703-4718-af09-c376011af122,FA,2020-03-05T18:07:54,1.0,5.818,6.335,10.9533,58.2597
1087,87de1668-56c5-4f76-9049-c984a433d755,FA,2020-03-05T18:08:54,1.0,5.84,6.347,10.9561,58.2543
1088,9c1d22f0-cd15-41c1-a04b-74658edaf6a7,FA,2020-03-05T18:09:54,1.0,5.841,6.377,10.9588,58.249
1089,8e78afe2-7da3-494a-8349-9a609fc8a255,FA,2020-03-05T18:10:54,1.0,5.732,6.388,10.9616,58.2434
1090,472d03b2-b7e8-4158-9ef0-3d8b55e8c75c,FA,2020-03-05T18:11:54,1.0,5.674,6.394,10.9644,58.2381
1091,fcdcd93f-51c2-4aee-9856-02e116a4a900,FA,2020-03-05T18:12:54,1.0,5.681,6.375,10.9671,58.2326
1092,d34d2dee-4c12-4cb9-afa1-6628031e9ede,FA,2020-03-05T18:13:55,1.0,5.663,6.291,10.97,58.2273
1093,3ef81d13-769d-4945-89c7-27aabe80da7b,FA,2020-03-05T18:14:55,1.0,5.606,6.239,10.9727,58.2218
1094,c48719db-2685-421a-90ed-6e0ed0ef1ebf,FA,2020-03-05T18:15:55,1.0,5.621,6.222,10.9754,58.2164
1095,bad2e5ef-56da-4ef1-815d-6bff5c0f246a,FA,2020-03-05T18:16:55,1.0,5.643,6.22,10.9782,58.2108
1096,326f44d5-607d-450b-be29-d369e86e2c81,FA,2020-03-05T18:17:55,1.0,5.571,6.194,10.9808,58.2055
1097,8b471bb1-1381-41e7-806a-6444619670aa,FA,2020-03-05T18:18:55,1.0,5.629,6.19,10.9837,58.1999
1098,6ed26aa8-e8e1-4729-b978-2c9d7cf35b35,FA,2020-03-05T18:19:55,1.0,5.656,6.187,10.9863,58.1945
1099,2878e469-5529-48a8-bdc4-8e81db7b684a,FA,2020-03-05T18:20:55,1.0,5.676,6.155,10.9889,58.189
1100,aee4d2cd-9687-4c03-bd7d-2475f7e5a26b,FA,2020-03-05T18:21:55,1.0,5.632,6.164,10.9916,58.1836
1101,e7998251-860b-4cb8-92e2-2b3f294d563a,FA,2020-03-05T18:22:56,1.0,5.5760000000000005,6.187,10.9943,58.1781
1102,ee7a3f54-4889-4c01-9cbd-b6577b41e739,FA,2020-03-05T18:23:56,1.0,5.57,6.206,10.9972,58.1727
1103,86c32c4e-43df-4738-a0b1-428996eb2238,FA,2020-03-05T18:24:56,1.0,5.647,6.199,11.0002,58.1674
1104,c4900805-6742-495e-8252-b041486d3f36,FA,2020-03-05T18:25:56,1.0,5.686,6.192,11.0033,58.162
1105,8713e46d-2b3a-4b94-8f80-3e257aed1679,FA,2020-03-05T18:26:56,1.0,5.643,6.174,11.0061,58.1567
1106,15f76022-3b29-45d2-8fb5-08ac0d2e0a2f,FA,2020-03-05T18:27:56,1.0,5.647,6.199,11.0092,58.1513
1107,bd3ae81f-00c5-408a-b0ea-9c422a044a23,FA,2020-03-05T18:28:56,1.0,5.548,6.206,11.0121,58.1459
1108,c9807d68-1cb1-41f8-ab84-6c6bcafcd5f0,FA,2020-03-05T18:29:56,1.0,5.557,6.201,11.015,58.1406
1109,9a34390e-2e88-4b79-a552-7f4d7278e7e2,FA,2020-03-05T18:30:56,1.0,5.494,6.202,11.0178,58.1353
1110,ab7166be-6aa0-434b-be49-b9b660f8ea39,FA,2020-03-05T18:31:57,1.0,5.453,6.159,11.0207,58.13
1111,fec7a5bb-9581-4fcf-9818-5d93fa753d5d,FA,2020-03-05T18:32:57,1.0,5.422,6.142,11.0236,58.1247
1112,0ccae85f-a2d9-4806-9f78-0a3a7a9d3ce2,FA,2020-03-05T18:33:57,1.0,5.464,6.061,11.0265,58.1194
1113,1a9dea9c-33f2-4cee-a32a-5c9ca9812b0c,FA,2020-03-05T18:34:57,1.0,5.416,6.031,11.0295,58.114
1114,94cc3c9b-fbe9-4cd6-ac98-35212d4311a9,FA,2020-03-05T18:35:57,1.0,5.439,6.021,11.0324,58.1088
1115,c5e16ed0-e4eb-4e8b-8d6a-1659e353dc49,FA,2020-03-05T18:36:57,1.0,5.432,6.02,11.0351,58.1034
1116,32bea968-cf60-40fa-a0b5-008a72ea94ee,FA,2020-03-05T18:37:57,1.0,5.484,5.996,11.0376,58.0981
1117,d06a8dcb-3cf6-4b1b-8e0e-f4810f644df5,FA,2020-03-05T18:38:57,1.0,5.496,5.975,11.0404,58.0927
1118,c1911753-4718-4649-bc56-ec50f59bed58,FA,2020-03-05T18:39:57,1.0,5.546,5.985,11.0431,58.0874
1119,4d71130d-930b-40a8-8c1e-817242ef8023,FA,2020-03-05T18:40:58,1.0,5.554,6.03,11.0457,58.082
1120,5325f32f-0b67-4162-9c43-d3780af09150,FA,2020-03-05T18:41:58,1.0,5.527,6.064,11.0482,58.0767
1121,89b784ae-f703-4106-8264-a8f9ef8fcd6c,FA,2020-03-05T18:42:58,1.0,5.585,6.074,11.0508,58.0713
1122,bafb7900-ee00-4830-8933-31c8746f92b4,FA,2020-03-05T18:43:58,1.0,5.93,6.079,11.0534,58.0659
1123,8f5ea941-069e-41bb-948d-e2eed89ba988,FA,2020-03-05T18:44:58,1.0,6.143,6.13,11.056,58.0606
1124,62e8c057-3e99-4958-85d5-7fa399a18232,FA,2020-03-05T18:45:58,1.0,6.126,6.272,11.0586,58.0551
1125,ab05bce6-239e-4fcb-a07e-e79f60c44c72,FA,2020-03-05T18:46:58,1.0,6.193,6.432,11.0612,58.0496
1126,9b12cb3e-9ca9-4c0c-847c-6ef6592e1b10,FA,2020-03-05T18:47:58,1.0,6.166,6.513,11.0638,58.0442
1127,93174095-7d6c-440c-bfe6-b0ea785859a5,FA,2020-03-05T18:48:58,1.0,6.157,6.57,11.0663,58.0387
1128,fbd58612-16c1-4bc1-9e83-024cfd620c14,FA,2020-03-05T18:49:59,1.0,6.171,6.61,11.0689,58.0332
1129,5328921c-b525-4523-bd91-32fb8516815f,FA,2020-03-05T18:50:59,1.0,6.167,6.634,11.0715,58.0277
1130,ce2f1e45-938c-4cbe-9609-4f22fdf3e9ce,FA,2020-03-05T18:51:59,1.0,6.173,6.6530000000000005,11.0741,58.0222
1131,1a30240c-d655-425c-935a-a1ef34b58581,FA,2020-03-05T18:52:59,1.0,6.188,6.662,11.0766,58.0166
1132,dff34296-ef35-4cc7-ba75-d71daaf37867,FA,2020-03-05T18:53:59,1.0,6.208,6.67,11.0792,58.011
1133,ef5f607c-9358-44c2-a6ee-9ec4d684c014,FA,2020-03-05T18:54:59,1.0,6.233,6.681,11.0818,58.0055
1134,236efb0a-1374-4b40-bac6-c6fbbfa11fba,FA,2020-03-05T18:55:59,1.0,6.039,6.695,11.0844,58.0
1135,38378c37-50f1-4041-96b5-9d4a0791ea1c,FA,2020-03-05T18:56:59,1.0,6.073,6.7219999999999995,11.0871,57.9945
1136,cab399de-8c82-494f-9c81-adb571965d58,FA,2020-03-05T18:57:59,1.0,6.05,6.646,11.0895,57.9891
1137,04307997-720d-4e1e-a5e3-8c265ec5ff27,FA,2020-03-05T18:59:00,1.0,5.991,6.587,11.0921,57.9836
1138,3b02b38f-6b17-453b-8c1b-7db3ce5ee1f1,FA,2020-03-05T19:00:00,1.0,5.963,6.589,11.0946,57.9781
1139,7b508562-9ee2-471f-aa92-a3eeaeaf9a34,FA,2020-03-05T19:01:00,1.0,5.945,6.579,11.0972,57.9725
1140,61cffdbb-96e7-4f34-be60-33714988ece8,FA,2020-03-05T19:02:00,1.0,5.981,6.537,11.0997,57.967
1141,a074be8b-1070-4548-871c-fb208f3c6aad,FA,2020-03-05T19:03:00,1.0,6.002,6.504,11.1022,57.9616
1142,af0c2380-f0aa-4d43-9422-32709bb50206,FA,2020-03-05T19:04:00,1.0,6.034,6.499,11.104800000000001,57.9561
1143,0b917e51-97c7-4f63-8fec-5ae2b9f730f0,FA,2020-03-05T19:05:00,1.0,6.158,6.525,11.1073,57.9506
1144,79f88e9e-ea5f-4bff-a2d0-dafaff538efb,FA,2020-03-05T19:06:00,1.0,6.14,6.555,11.1098,57.9451
1145,df167bad-eda4-4eb6-b05d-c9c61f878e9a,FA,2020-03-05T19:07:00,1.0,6.14,6.609,11.1124,57.9396
1146,baed255e-1aaa-4167-8e4e-91f9db8c857b,FA,2020-03-05T19:08:01,1.0,6.143,6.633,11.1148,57.9341
1147,b824aa24-6083-447a-9f3a-1310b0a4b67b,FA,2020-03-05T19:09:01,1.0,6.15,6.645,11.1174,57.9286
1148,b36a1867-e8c6-48a9-aff0-44ea25d8f38c,FA,2020-03-05T19:10:01,1.0,6.09,6.651,11.12,57.9231
1149,6f35594e-e956-4bb5-805f-b974e403c586,FA,2020-03-05T19:11:01,1.0,6.059,6.666,11.1226,57.9175
1150,fdf52fa7-6cac-4416-961a-01c7da25b7e3,FA,2020-03-05T19:12:01,1.0,6.017,6.648,11.1252,57.9119
1151,fdc0537a-1f59-4d2e-95c4-2504890ab4bc,FA,2020-03-05T19:13:01,1.0,5.979,6.619,11.1278,57.9064
1152,2ebe21b9-477e-42be-a076-d1444f77858d,FA,2020-03-05T19:14:01,1.0,5.941,6.589,11.1303,57.9009
1153,009823e8-07d1-40bc-b599-bc4ed4ec9382,FA,2020-03-05T19:15:01,1.0,5.943,6.578,11.133,57.8954
1154,41c4a9cc-4b4c-49be-b56f-aba5f8700247,FA,2020-03-05T19:16:02,1.0,5.937,6.534,11.1356,57.8898
1155,54d05d20-494d-4ece-9296-8928a4ac8489,FA,2020-03-05T19:17:02,1.0,5.925,6.504,11.1382,57.8843
1156,a4d08691-36e0-45e5-a0a7-c231ebdd7c75,FA,2020-03-05T19:18:02,1.0,5.931,6.486,11.1409,57.8788
1157,819c7abb-5ed9-4cb1-9447-79ad28c88d0d,FA,2020-03-05T19:19:02,1.0,5.973,6.471,11.1437,57.8732
1158,cc56eed7-5e4c-4227-b653-ad4a17aaeb6a,FA,2020-03-05T19:20:02,1.0,5.696,6.485,11.1468,57.8678
1159,490fdbb7-5922-4544-9efa-3eaedea96f7e,FA,2020-03-05T19:21:02,1.0,5.537,6.484,11.1507,57.8623
1160,00db4cdd-7d07-4a5c-9a19-19114f46723f,FA,2020-03-05T19:22:02,1.0,5.519,6.486,11.1547,57.857
1161,f7180a72-4e88-4cc8-84c3-4cf297f4cffb,FA,2020-03-05T19:23:02,1.0,5.526,6.312,11.1588,57.8516
1162,7d754e00-9c02-4583-a7e0-532f4d18c070,FA,2020-03-05T19:24:02,1.0,5.522,6.145,11.1629,57.8463
1163,48d8aa2c-fda8-45ee-aa50-e29d98dd14fb,FA,2020-03-05T19:25:03,1.0,5.516,6.115,11.1672,57.841
1164,a530841d-d21a-4d19-bc5a-7a36aedc3526,FA,2020-03-05T19:26:03,1.0,5.453,6.105,11.1713,57.8356
1165,1284a9ee-b5a3-4ba7-8eae-9290bbfc7201,FA,2020-03-05T19:27:03,1.0,5.486,6.084,11.1755,57.8303
1166,39bad9f1-9b62-422f-af9f-61f1aacbf2d2,FA,2020-03-05T19:28:03,1.0,5.499,6.046,11.1797,57.8248
1167,34cc3b55-7de3-4568-bf80-3e96c0e559c9,FA,2020-03-05T19:29:03,1.0,5.289,6.032,11.1839,57.8195
1168,3929ef6b-62dc-4c4e-b98f-1ba6ae3eb65f,FA,2020-03-05T19:30:03,1.0,5.066,6.056,11.1883,57.8141
1169,1c623830-9ee8-4a9d-bc00-8575af40e7ec,FA,2020-03-05T19:31:03,1.0,5.13,6.106,11.1925,57.8089
1170,af029b62-490f-4099-98e2-dd549fbecc39,FA,2020-03-05T19:32:03,1.0,5.095,5.952,11.1965,57.8037
1171,3486a8bd-6a78-47f5-a800-fa5fe98978dc,FA,2020-03-05T19:33:03,1.0,5.079,5.781,11.2003,57.7985
1172,275cf9d0-c794-4b4c-afa8-9c60b63c6f20,FA,2020-03-05T19:34:04,1.0,5.065,5.76,11.2042,57.7933
1173,507156f3-e587-4185-b89b-cefc63d8ec5d,FA,2020-03-05T19:35:04,1.0,5.059,5.7010000000000005,11.2079,57.7881
1174,9fa978f9-1db4-4b2f-8135-53fb78421cdd,FA,2020-03-05T19:36:04,1.0,5.089,5.659,11.2117,57.783
1175,ba07a168-60fd-403d-b639-50b8dabb2c12,FA,2020-03-05T19:37:04,1.0,5.08,5.658,11.2156,57.7779
1176,785dbde7-09b0-4d4d-9708-901b286eb39e,FA,2020-03-05T19:38:04,1.0,5.105,5.673,11.2192,57.7728
1177,26690f1e-46b8-4070-a806-3000387aa79f,FA,2020-03-05T19:39:04,1.0,5.093,5.676,11.223,57.7676
1178,2d95bdd7-cdbf-4ccd-82ff-6d5053f2d9fe,FA,2020-03-05T19:40:04,1.0,5.079,5.689,11.2268,57.7625
1179,0f5cc153-a4e1-4ac0-b719-6289916bd428,FA,2020-03-05T19:41:04,1.0,5.052,5.683,11.2304,57.7575
1180,c8a42b47-34f9-4fb4-8fc6-c65c6e9c58f0,FA,2020-03-05T19:42:04,1.0,5.052,5.673,11.234,57.7525
1181,80beabd0-01e8-4678-8851-e73a33ca5b16,FA,2020-03-05T19:43:05,1.0,5.044,5.659,11.2376,57.7474
1182,0c5adeb0-a0c5-4f2e-a8cc-c4e6d135d143,FA,2020-03-05T19:44:05,1.0,4.995,5.6530000000000005,11.2412,57.7424
1183,3e3474b0-95a3-4aca-a004-df7abe9ed1da,FA,2020-03-05T19:45:05,1.0,4.987,5.645,11.2448,57.7374
1184,f67d1c77-7704-47b3-afae-b02934b18d86,FA,2020-03-05T19:46:05,1.0,5.017,5.625,11.2486,57.7324
